#####################################################################################################
# NeXus source file: GlassyC
# NXdata: name = img{0}_azimuthalIntegration_Px_34                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.7221899117023785e-06
# GlobalNormalization                               1.0287749320728268
# AbsTimeStamps                                     nan
# TimeStamps                                        1.370973825454712
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)glassyC_00203{00000}_AzInt_Px_34         Sig(q)glassyC_00203{00000}_AzInt_Px_34       
0.031065268603471176               1043.0525656670416                           1.083916961637111                            
0.031213903322597436               1042.160524341676                            1.093639022598431                            
0.031362537999772004               1043.8294287403787                           1.084320943957054                            
0.031511172634795116               1042.5164610865206                           1.0836389850384722                           
0.03165980722746703                1040.3641118681028                           1.086937167874144                            
0.03180844177758801                1039.343879521663                            1.072096597850553                            
0.03195707628495829                1039.0353744707345                           1.0793304398465713                           
0.03210571074937814                1039.9959268784928                           1.0779660523668437                           
0.032254345170647805               1039.0375273450848                           1.0725494740689852                           
0.03240297954856755                1034.4351220603228                           1.0726177330262816                           
0.03255161388293761                1037.785675213551                            1.060490444065386                            
0.03270024817355827                1036.5361392366908                           1.0743216627571077                           
0.03284888242022977                1035.7426452281297                           1.0630076583991717                           
0.03299751662275236                1034.1371178479596                           1.0621836539393357                           
0.033146150780926295               1032.2374914912605                           1.0588337745538163                           
0.03329478489455186                1033.8878227802554                           1.0538092263895746                           
0.033443418963429276               1032.1252223472388                           1.067155986121452                            
0.033592052987358824               1032.211269864742                            1.0471852163642688                           
0.03374068696614075                1033.1243057379277                           1.053420678650248                            
0.03388932089957531                1034.5565945236792                           1.0500975262941892                           
0.03403795478746278                1048.2882337132671                           1.0593694585727726                           
0.03418658862960341                1062.1909846723684                           1.0705057790726729                           
0.034335222425797444               1048.1405299584633                           1.0766276165143431                           
0.034483856175845165               1044.4346880715225                           1.088430037659513                            
0.03463248987954682                1040.391224316924                            1.0882277121056805                           
0.034781123536702666               1039.463363753376                            1.098733412928232                            
0.03492975714711298                1047.7762662341963                           1.101146731066223                            
