<X> <Y> <dY>
5.804844377438072e-02 3.913742131142190e+00 1.413391525736375e-02
5.819689508405541e-02 3.831874841865893e+00 1.399202858950994e-02
5.834534631570294e-02 3.713915571261133e+00 1.376837534840955e-02
5.849379746912427e-02 3.648685608297527e+00 1.364693296696582e-02
5.864224854412050e-02 3.548467971454107e+00 1.340046707198029e-02
5.879069954049263e-02 3.444588552676657e+00 1.330452900778662e-02
5.893915045804167e-02 3.343079517559114e+00 1.295154495449445e-02
5.908760129656868e-02 3.243876574564320e+00 1.284917743696367e-02
5.923605205587471e-02 3.145886510234014e+00 1.259948186382521e-02
5.938450273576075e-02 3.059875085760462e+00 1.242016140261273e-02
5.953295333602786e-02 2.968492516785946e+00 1.228581335112859e-02
5.968140385647707e-02 2.889028569251077e+00 1.205133104387896e-02
5.982985429690942e-02 2.775196958136536e+00 1.186209095082280e-02
5.997830465712594e-02 2.697277505071646e+00 1.159532298847219e-02
6.012675493692765e-02 2.596101874306661e+00 1.139715973413415e-02
6.027520513611563e-02 2.547937730499330e+00 1.144265461733700e-02
6.042365525449088e-02 2.456411823157535e+00 1.141307944141055e-02
6.057210529185447e-02 2.375216558646365e+00 1.135960252579711e-02
6.072055524800739e-02 2.300601507060002e+00 1.123729663957379e-02
6.086900512275072e-02 2.243416520929339e+00 1.123084883144996e-02
6.101745491588551e-02 2.191435117744857e+00 1.114127424551760e-02
6.116590462721274e-02 2.108021782914680e+00 1.098583829545341e-02
6.131435425653353e-02 2.087438086775907e+00 1.103954782652823e-02
6.146280380364888e-02 2.030330562443731e+00 1.088152563676782e-02
6.161125326835982e-02 1.977073729991200e+00 1.086977171158507e-02
6.175970265046742e-02 1.949849236977307e+00 1.071669316033655e-02
6.190815194977271e-02 1.885156950965603e+00 1.068030452859042e-02
6.205660116607675e-02 1.883948177734903e+00 1.067688382844893e-02
6.220505029918055e-02 1.850861534685477e+00 1.073021808237814e-02
6.235349934888521e-02 1.841447635510219e+00 1.065935332183520e-02
6.250194831499173e-02 1.799470951221106e+00 1.051280094596253e-02
6.265039719730119e-02 1.795472499386305e+00 1.060573238995323e-02
6.279884599561461e-02 1.768441177504192e+00 1.056298874285679e-02
6.294729470973306e-02 1.758130054263428e+00 1.059518288690253e-02
6.309574333945757e-02 1.791982414726147e+00 1.065204157458300e-02
6.324419188458920e-02 1.784142109483566e+00 1.030848353591826e-02
6.339264034492902e-02 1.800421400536043e+00 1.034383347983208e-02
6.354108872027803e-02 1.795766230104036e+00 1.017255789969769e-02
