<X> <Y> <dY>
4.750821372579410e-02 1.518267911732174e+00 9.038429904952544e-03
4.765667006679587e-02 1.447476691774610e+00 8.839068166275107e-03
4.780512634389875e-02 1.398076067735182e+00 8.709782305860933e-03
4.795358255690377e-02 1.354781504642949e+00 8.432867115322097e-03
4.810203870561192e-02 1.293005317887881e+00 8.358511835482469e-03
4.825049478982417e-02 1.241495573548077e+00 8.139248601431370e-03
4.839895080934152e-02 1.173545396848695e+00 7.921589119431633e-03
4.854740676396496e-02 1.121328816229922e+00 7.699502222218526e-03
4.869586265349549e-02 1.066551013133101e+00 7.497548731708712e-03
4.884431847773410e-02 9.998083458014509e-01 7.319351017394825e-03
4.899277423648181e-02 9.598146768687044e-01 7.134443394780144e-03
4.914122992953956e-02 9.122232446576806e-01 6.948167726549764e-03
4.928968555670842e-02 8.752833881369494e-01 6.823590244921524e-03
4.943814111778932e-02 8.344271307385307e-01 6.628285173655014e-03
4.958659661258329e-02 7.917469712461460e-01 6.486461588339635e-03
4.973505204089131e-02 7.517538710305418e-01 6.301039358215101e-03
4.988350740251437e-02 7.000394259395135e-01 6.074223421343094e-03
5.003196269725350e-02 6.679902729341759e-01 5.942682329342967e-03
5.018041792490967e-02 6.344854739820749e-01 5.812656518591736e-03
5.032887308528391e-02 6.119892150547587e-01 5.644830758152641e-03
5.047732817817720e-02 5.898137754588495e-01 5.567006606666250e-03
5.062578320339053e-02 5.688913092459836e-01 5.456253647583263e-03
5.077423816072490e-02 5.450989369414518e-01 5.351828811409606e-03
5.092269304998134e-02 5.339239595144121e-01 5.321178241404113e-03
5.107114787096082e-02 5.227425588390942e-01 5.180495646419328e-03
5.121960262346438e-02 5.075000323738073e-01 5.174532415779008e-03
5.136805730729297e-02 4.905202576174446e-01 5.053688226314453e-03
5.151651192224765e-02 4.935580863092263e-01 5.079597173215419e-03
5.166496646812937e-02 4.915670017416733e-01 5.064203763071305e-03
5.181342094473917e-02 4.970996259333318e-01 5.084902656076148e-03
5.196187535187805e-02 4.964008569349569e-01 5.091625606498906e-03
5.211032968934701e-02 4.985068463354733e-01 5.099830963876035e-03
5.225878395694704e-02 5.091167983925970e-01 5.122770500919938e-03
5.240723815447917e-02 5.092374964161295e-01 5.138834491831452e-03
5.255569228174441e-02 5.222469846414877e-01 5.183225894220770e-03
5.270414633854377e-02 5.306489728446492e-01 5.288539159569537e-03
5.285260032467823e-02 5.400231448711155e-01 5.262823567262350e-03
5.300105423994882e-02 5.674672888992881e-01 5.405676286413605e-03
5.314950808415651e-02 5.830041716665958e-01 5.468254667844234e-03
5.329796185710238e-02 5.955926546805826e-01 5.524227206368902e-03
5.344641555858739e-02 6.089434626236447e-01 5.625118752125700e-03
5.359486918841256e-02 6.208933357421654e-01 5.629153511501013e-03
5.374332274637892e-02 6.417362798513355e-01 5.768780154845907e-03
5.389177623228746e-02 6.551788774585406e-01 5.805549901860239e-03
5.404022964593919e-02 6.808892511073343e-01 5.889023125929367e-03
5.418868298713515e-02 6.948437158931143e-01 5.966797184970438e-03
5.433713625567634e-02 7.053895530532358e-01 5.994042470128348e-03
5.448558945136375e-02 7.287688885950202e-01 6.092567625857876e-03
5.463404257399841e-02 7.415955053956259e-01 6.182754001581103e-03
5.478249562338136e-02 7.536218013934708e-01 6.171218801531971e-03
5.493094859931359e-02 7.668459472906584e-01 6.234313861545914e-03
5.507940150159613e-02 7.728251623578775e-01 6.243230264730806e-03
5.522785433002999e-02 7.974586229339455e-01 6.363804700915507e-03
5.537630708441618e-02 7.932235788850200e-01 6.343758952911792e-03
5.552475976455573e-02 7.964777480238164e-01 6.344271534365725e-03
5.567321237024965e-02 8.268583239153220e-01 6.473674719653195e-03
5.582166490129895e-02 8.118116134156947e-01 6.386280934515210e-03
5.597011735750466e-02 8.191377244835500e-01 6.421302287478133e-03
5.611856973866784e-02 8.212602431558894e-01 6.420211484350594e-03
5.626702204458946e-02 8.295412790092539e-01 6.480989029366864e-03
5.641547427507055e-02 8.308884165291075e-01 6.476705882336736e-03
5.656392642991215e-02 8.289312476648797e-01 6.443854937729416e-03
5.671237850891524e-02 8.325050828738024e-01 6.426551247181108e-03
5.686083051188091e-02 8.107383596035176e-01 6.351167103752300e-03
5.700928243861012e-02 8.105842554132251e-01 6.387703768287837e-03
5.715773428890394e-02 8.133369038438654e-01 6.358270687301918e-03
5.730618606256337e-02 7.973498337564739e-01 6.322997840011225e-03
5.745463775938945e-02 7.924504820748659e-01 6.282170930705985e-03
5.760308937918321e-02 7.800412269146831e-01 6.208819302547629e-03
5.775154092174565e-02 7.678947414016903e-01 6.187068702511771e-03
5.789999238687781e-02 7.616454529577159e-01 6.152915529293059e-03
5.804844377438072e-02 7.397656815863861e-01 6.046412688259983e-03
5.819689508405541e-02 7.235589944736037e-01 5.982687463948525e-03
5.834534631570294e-02 7.149579207682369e-01 5.944170269266796e-03
5.849379746912427e-02 6.931148056203368e-01 5.852666005979537e-03
5.864224854412050e-02 6.806143892626221e-01 5.774765734729304e-03
5.879069954049263e-02 6.684982638461643e-01 5.767203633196094e-03
5.893915045804167e-02 6.372349679124970e-01 5.563938746336514e-03
5.908760129656868e-02 6.276566191335635e-01 5.561456424499429e-03
5.923605205587471e-02 5.992368409888081e-01 5.410840469472183e-03
5.938450273576075e-02 5.751910881455967e-01 5.298656690060271e-03
5.953295333602786e-02 5.691620068305028e-01 5.293442518109439e-03
5.968140385647707e-02 5.445032389249956e-01 5.148060575003165e-03
5.982985429690942e-02 5.343990179456442e-01 5.121904615263963e-03
5.997830465712594e-02 5.142838841539190e-01 4.982023931407749e-03
6.012675493692765e-02 5.014924923338537e-01 4.928926069376012e-03
6.027520513611563e-02 4.769975290998510e-01 4.871635265744482e-03
6.042365525449088e-02 4.616676381814409e-01 4.868568484755108e-03
6.057210529185447e-02 4.431084684926833e-01 4.827817793765825e-03
6.072055524800739e-02 4.334922985751044e-01 4.799722787905712e-03
6.086900512275072e-02 4.182839867150536e-01 4.771748664025455e-03
6.101745491588551e-02 4.133956272064856e-01 4.761434472655243e-03
6.116590462721274e-02 3.874691400422403e-01 4.634453521174276e-03
6.131435425653353e-02 3.835371638188688e-01 4.656209648139929e-03
6.146280380364888e-02 3.727837562769095e-01 4.587955745144736e-03
6.161125326835982e-02 3.561928724065657e-01 4.539791623478646e-03
6.175970265046742e-02 3.556844972623416e-01 4.503778927308107e-03
6.190815194977271e-02 3.404975542557522e-01 4.466333966560440e-03
6.205660116607675e-02 3.351665453990358e-01 4.431234048853854e-03
6.220505029918055e-02 3.298186730373953e-01 4.457009095099935e-03
6.235349934888521e-02 3.219431275934296e-01 4.385560100128890e-03
6.250194831499173e-02 3.141530541187714e-01 4.322161403710631e-03
6.265039719730119e-02 3.116486891073911e-01 4.347786948239986e-03
6.279884599561461e-02 3.095909482464637e-01 4.348805169260448e-03
6.294729470973306e-02 3.082384586910411e-01 4.365265743259131e-03
6.309574333945757e-02 3.061604821484437e-01 4.332363259419434e-03
6.324419188458920e-02 3.144014930938079e-01 4.258009992219371e-03
6.339264034492902e-02 3.218120684010494e-01 4.303084922211872e-03
6.354108872027803e-02 3.061358099721436e-01 4.132821552779055e-03
