#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_3                  
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.644752941487714e-06
# GlobalNormalization                               38.21535798630188
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3662910461425781
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)Li34_00204{00000}_AzInt_Px_3   Sig(q)Li34_00204{00000}_AzInt_Px_3 
0.023633467943681763               37.88359081065424                  0.03804225353698193                
0.023782104407410774               37.048476643195634                 0.03762061638778856                
0.023930740839175842               36.344489847889484                 0.03667715656024497                
0.024079377238777205               35.605609667096566                 0.03690772726182313                
0.024228013606015102               34.936373342134395                 0.035782938957152025               
0.024376649940689773               34.22994046126912                  0.035619431891347045               
0.024525286242601464               33.6613812579292                   0.03534742152903384                
0.024673922511550404               33.08912225840345                  0.034511339304228554               
0.024822558747336843               32.47736210754757                  0.034868899934120144               
0.024971194949761022               31.847625603283365                 0.03346868023765894                
0.025119831118623162               31.316237669717466                 0.033997600297461794               
0.025268467253723528               30.730175678530678                 0.033327281934142625               
0.025417103354862348               30.1232583384108                   0.03252816469272939                
0.02556573942183986                29.592214868098637                 0.03265932583343824                
0.02571437545445632                29.102257390597075                 0.03161350946980583                
0.025863011452511953               28.604564615502866                 0.03222084778915219                
0.026011647415807016               28.15126219348465                  0.03136136952160015                
0.02616028334414174                27.69794050669405                  0.031087096999897538               
0.026308919237316375               27.212448154328246                 0.030772445886492018               
0.026457555095131157               26.780188353289304                 0.030466357682245288               
0.026606190917386335               26.248287424749567                 0.03032336920675981                
0.026754826703882146               25.927535617233737                 0.02958810195526847                
0.026903462454418846               25.483119448224635                 0.02944764258580446                
0.027052098168796664               25.07812996321216                  0.02946280934883757                
0.027200733846815844               24.677221066822582                 0.028791676030076988               
0.027349369488276647               24.313458277815663                 0.028726571766763423               
0.0274980050929793                 24.007861181005552                 0.028416764636962105               
0.027646640660724066               23.553977658453036                 0.02805685667719764                
0.02779527619131117                23.117876176708908                 0.027957048775659257               
0.027943911684540874               22.937522633959777                 0.02752951593898546                
0.02809254714021341                22.484573812456873                 0.02725635163421109                
0.02824118255812904                22.16837114429949                  0.027029916159789183               
0.028389817938087997               21.843148057388845                 0.026780370810991924               
0.028538453279890536               21.53979807387036                  0.026560462351869516               
0.0286870885833369                 21.224041814567684                 0.026299322162593192               
0.02883572384822734                20.90022375132331                  0.02588920683420496                
0.028984359074362098               20.661632490703663                 0.026078774818816337               
0.029132994261541426               20.31586041174181                  0.02541594143148628                
0.029281629409565572               20.047258680994382                 0.025464890989979796               
0.029430264518234783               19.77639711556558                  0.025229984063773067               
0.029578899587349307               19.542416410417232                 0.02489722226174753                
0.029727534616709395               19.303342419573372                 0.024850116107519638               
0.029876169606115298               19.028595722878695                 0.02443482534338656                
0.030024804555367265               18.77116408292891                  0.02428354435999141                
0.03017343946426554                18.51419861461457                  0.024174875486164215               
0.030322074332610385               18.290529500654618                 0.023999475938699704               
0.03047070916020204                18.05766924045445                  0.02361991620258254                
0.030619343946840766               17.813341539351615                 0.023529133962289617               
0.03076797869232679                17.581389199506734                 0.02323786196905177                
0.030916613396460405               17.405663848575468                 0.023369623863039493               
0.031065248059041834               17.22103529764397                  0.022851450044922957               
0.031213882679871328               16.965638090616817                 0.022894597275848964               
0.031362517258749154               16.745405589865097                 0.02253368059316136                
0.031511151795475555               16.564506336713276                 0.022411639575706153               
0.031659786289850785               16.38882111136523                  0.02238344023552473                
0.03180842074167511                16.159490085506366                 0.021933570410696584               
