#####################################################################################################
# NeXus source file: Noemi1
# NXdata: name = img{0}_azimuthalIntegration_Px_252                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           7.547588061524116e-07
# GlobalNormalization                               0.4498239026265973
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3561580181121826
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac_00036{00000}_AzInt_Px_252           Sig(q)ctac_00036{00000}_AzInt_Px_252         
0.012768103530530912               6.002388570791038                            0.15867345913874323                          
0.01291656935124349                5.375337500256848                            0.15101407609002032                          
0.013065035154635566               5.783422700080146                            0.15545936528299745                          
0.01321350094050805                5.436066815231332                            0.14850202878070243                          
0.013361966708661866               5.3966463316163304                           0.14836929582285213                          
0.013510432458897933               5.165928703046833                            0.14371998102218742                          
0.013658898191017161               5.11636096710358                             0.14328676729866857                          
0.013807363904820477               4.855021685184639                            0.13748583236367382                          
0.013955829600108794               4.9087195830730685                           0.1381231734408308                           
0.014104295276683032               4.706165043884976                            0.13512532554215345                          
0.014252760934344114               4.720303106096366                            0.1340476005170305                           
0.014401226572892953               4.719432353596579                            0.13290221593687265                          
0.014549692192130467               4.255145200503137                            0.12504320730752252                          
0.014698157791857583               4.573045121490589                            0.13060513469913368                          
0.01484662337187521                4.288738409147727                            0.12532886591011305                          
0.014995088931984275               4.068511624626959                            0.12097740338846025                          
0.015143554471985694               4.0792695838106345                           0.12055345563630182                          
0.015292019991680391               4.033362635336888                            0.1193010196433973                           
0.01544048549086928                3.993829018613126                            0.11880924783705742                          
0.01558895096935328                3.9257782153240353                           0.11632254586259286                          
0.015737416426933316               3.73965774107113                             0.11353165993139168                          
0.01588588186341031                3.7176175022621623                           0.11224354905959238                          
0.01603434727858518                3.7496323542865406                           0.11179243779756373                          
0.016182812672258837               3.59933032915982                             0.11086677141589275                          
0.016331278044232227               3.7040991193613615                           0.11028794632532359                          
0.016479743394306245               3.604788585066325                            0.10863909513126285                          
0.016628208722281823               3.628386756303495                            0.10851572375336258                          
