#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3756871223449707
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_56
# img{1}_AzInt_Px_57
# img{2}_AzInt_Px_58
# img{3}_AzInt_Px_59
# img{4}_AzInt_Px_60
#
#####################################################################################################
q(A-1)                             I(q)Ave_93_air_00010AzInt_Px       Sig(q)Ave_93_air_00010AzInt_Px     
0.01558895096935328                2.864478195024976                  0.03495866956495415                
0.015737416426933316               2.8286083302631493                 0.03473890256089433                
0.01588588186341031                2.731710143889777                  0.03385146452886405                
0.01603434727858518                2.6091060571747953                 0.032809215498765226               
0.016182812672258837               2.611092927328452                  0.033222596461146205               
0.016331278044232227               2.513654846922738                  0.03196472316300848                
0.016479743394306245               2.5406949432393806                 0.03208879666307073                
0.016628208722281823               2.5626386557457357                 0.032085670219301185               
0.016776674027959876               2.518342415236534                  0.03162290076719929                
0.01692513931114134                2.3915698117500304                 0.030839078672371834               
0.017073604571627127               2.3179359318051103                 0.029847420672493057               
0.01722206980921815                2.3094801933517974                 0.030283222377611795               
0.017370535023715356               2.2528578141676596                 0.0292826014026847                 
0.01751900021491964                2.260679539031675                  0.02919254926129596                
0.01766746538263194                2.247710615834058                  0.029309934634150474               
0.017815930526653173               2.1547047641781876                 0.028287785674915418               
0.017964395646784263               2.1276098664212424                 0.0283203448190673                 
0.018112860742826132               2.1264522815319244                 0.02796995490909047                
0.018261325814579715               2.092267214085382                  0.027596805526375678               
0.01840979086184591                2.047532791797876                  0.02730043996200801                
0.018558255884425664               2.055486121164685                  0.027085761676152557               
0.018706720882119894               2.085128381561771                  0.027405079625234353               
0.018855185854729513               1.953360040489521                  0.026735792192066593               
0.019003650802055457               1.9646989790425706                 0.027066491454674567               
0.01915211572389865                1.9599618258068432                 0.027070678960280266               
0.019300580620060008               2.0103267485277785                 0.027585352866639996               
0.019449045490340475               1.926297609785377                  0.02761735017923998                
