<X> <Y> <dY>
2.555927732852058e-02 1.246128857924165e-02 1.158441647870903e-03
2.570616776417666e-02 1.082241935857580e-02 1.149223640254740e-03
2.585305816608912e-02 1.090461608038771e-02 1.137404870768473e-03
2.599994853406517e-02 1.249562431741306e-02 1.134127200282049e-03
2.614683886791200e-02 1.313966375885931e-02 1.126163733734110e-03
2.629372916743681e-02 1.198389665033889e-02 1.114859425831521e-03
2.644061943244679e-02 1.410858323068999e-02 1.110029163758071e-03
2.658750966274912e-02 1.272901772769258e-02 1.092427295101539e-03
2.673439985815102e-02 1.084868047790068e-02 1.102671222161936e-03
2.688129001845969e-02 1.331643918971301e-02 1.077082984371406e-03
2.702818014348229e-02 1.302603435651851e-02 1.075069270530597e-03
2.717507023302605e-02 1.410988589351024e-02 1.068177323479336e-03
2.732196028689816e-02 1.305650231241029e-02 1.063654839684412e-03
2.746885030490582e-02 1.345709087607562e-02 1.056254265201953e-03
2.761574028685621e-02 1.254551557738491e-02 1.049056983639589e-03
2.776263023255653e-02 1.380323068822211e-02 1.036035263207806e-03
2.790952014181400e-02 1.365102951137292e-02 1.027166312559629e-03
2.805641001443581e-02 1.495795189168754e-02 1.028861740795929e-03
2.820329985022913e-02 1.244762396831244e-02 1.026102878439930e-03
2.835018964900120e-02 1.506047751032684e-02 1.012126914082123e-03
2.849707941055920e-02 1.430940111308907e-02 1.002758416938536e-03
2.864396913471031e-02 1.435294273519162e-02 1.011159626605905e-03
2.879085882126178e-02 1.539481263667512e-02 9.934629206205514e-04
2.893774847002075e-02 1.567495961953029e-02 9.860589684434872e-04
2.908463808079444e-02 1.577981217452428e-02 9.853375632399746e-04
2.923152765339008e-02 1.603239097780506e-02 9.805660869886173e-04
2.937841718761485e-02 1.684458916452834e-02 9.705851752963350e-04
2.952530668327594e-02 1.415731973959355e-02 9.696116543355779e-04
2.967219614018056e-02 1.453919268693687e-02 9.631919481941170e-04
2.981908555813591e-02 1.538181033410848e-02 9.617043520130966e-04
2.996597493694921e-02 1.590996545025760e-02 9.527131280999199e-04
3.011286427642763e-02 1.841140890955829e-02 9.484633225914092e-04
3.025975357637840e-02 1.755671949457346e-02 9.380107272029250e-04
3.040664283660871e-02 1.722301178314354e-02 9.403710033925435e-04
3.055353205692574e-02 1.645810528303276e-02 9.365546555743660e-04
3.070042123713675e-02 1.841180657187907e-02 9.343398400018368e-04
3.084731037704891e-02 1.787532623976629e-02 9.243630595083541e-04
3.099419947646940e-02 1.802194963260826e-02 9.237634468232410e-04
3.114108853520547e-02 1.787888672512983e-02 9.187201834781410e-04
3.128797755306430e-02 2.054392562227524e-02 9.204595408684030e-04
3.143486652985308e-02 1.980767132270912e-02 8.982944768418655e-04
3.158175546537905e-02 1.971612048874947e-02 9.136408020142053e-04
3.172864435944940e-02 1.815565014401390e-02 9.088690454461274e-04
3.187553321187133e-02 2.033080635500805e-02 8.955268987562669e-04
3.202242202245206e-02 1.874576971616049e-02 8.875701523350240e-04
3.216931079099877e-02 1.962893787963271e-02 8.886060649259826e-04
3.231619951731869e-02 2.046276005541967e-02 8.951819678558664e-04
3.246308820121902e-02 2.017766233884290e-02 8.859070088352351e-04
3.260997684250697e-02 2.171847993937111e-02 8.779309278074608e-04
3.275686544098974e-02 1.985976700955866e-02 8.756339895502008e-04
3.290375399647455e-02 2.239403151733012e-02 8.715822206256478e-04
3.305064250876859e-02 2.259650367091040e-02 8.842964678319462e-04
3.319753097767910e-02 2.212290052819434e-02 8.693863656946050e-04
3.334441940301325e-02 2.057209989362975e-02 8.638263095585152e-04
3.349130778457828e-02 2.092854711676535e-02 8.632033061579577e-04
3.363819612218139e-02 2.225330700950592e-02 8.644084785305997e-04
3.378508441562977e-02 2.332266006146408e-02 8.580649262566683e-04
3.393197266473066e-02 2.327653924903642e-02 8.526083296270267e-04
3.407886086929125e-02 2.510357815868119e-02 8.583564834707009e-04
3.422574902911878e-02 2.424152234702926e-02 8.556917951003666e-04
3.437263714402042e-02 2.406048431053446e-02 8.484835745835036e-04
3.451952521380341e-02 2.508883815895967e-02 8.471429127859891e-04
3.466641323827495e-02 2.479673616865378e-02 8.522870980470580e-04
3.481330121724226e-02 2.654319900501401e-02 8.708825880593181e-04
3.496018915051253e-02 2.459445613548426e-02 8.788802864784443e-04
3.510707703789302e-02 2.536695049403163e-02 8.782896020957577e-04
3.525396487919091e-02 2.787264463184850e-02 8.833884455698529e-04
3.540085267421340e-02 2.774668818927539e-02 8.714428081082213e-04
3.554774042276775e-02 2.602171435999096e-02 8.645658450536123e-04
3.569462812466112e-02 2.860377946941001e-02 8.574165919519097e-04
3.584151577970077e-02 2.796437068419563e-02 8.515660373519512e-04
3.598840338769389e-02 2.829074308671897e-02 8.531280753693403e-04
3.613529094844770e-02 2.898799303576844e-02 8.430026879049628e-04
3.628217846176941e-02 2.977912216208685e-02 8.501799735653858e-04
3.642906592746626e-02 2.887042102723853e-02 8.409046160284660e-04
3.657595334534545e-02 2.940402659350065e-02 8.422802472201148e-04
3.672284071521419e-02 2.947198357751381e-02 8.387233993393666e-04
3.686972803687972e-02 3.088189888251336e-02 8.412720725234011e-04
3.701661531014922e-02 3.257224208451641e-02 8.359884265741599e-04
3.716350253482994e-02 3.155125284873138e-02 8.339794045078625e-04
3.731038971072909e-02 3.250832396476935e-02 8.364012076972786e-04
3.745727683765387e-02 3.185094670585125e-02 8.597527891267681e-04
3.760416391541153e-02 3.375305046803845e-02 8.592879067397516e-04
3.775105094380928e-02 3.304792950743996e-02 8.207162136867242e-04
3.789793792265433e-02 3.441149202893921e-02 8.304624475964053e-04
3.804482485175390e-02 3.468083479168566e-02 8.231616121604997e-04
3.819171173091522e-02 3.637949760896535e-02 8.213110013529682e-04
3.833859855994550e-02 3.541723107944881e-02 8.240414236910840e-04
3.848548533865198e-02 3.813093621041942e-02 8.241356148048559e-04
3.863237206684186e-02 3.819533169101783e-02 8.220836014915552e-04
3.877925874432238e-02 3.620015417908352e-02 8.230359078764722e-04
3.892614537090076e-02 3.805729449253734e-02 8.146462951149107e-04
3.907303194638420e-02 3.837614094992696e-02 8.293245929379695e-04
3.921991847057994e-02 3.892447173312282e-02 8.125312443868044e-04
3.936680494329520e-02 3.901311546695060e-02 8.192165205439936e-04
3.951369136433722e-02 3.922697117852003e-02 8.138126252146813e-04
3.966057773351322e-02 4.052127399575547e-02 8.095882451484341e-04
3.980746405063040e-02 4.149046466630091e-02 8.177422119418253e-04
3.995435031549600e-02 4.071160281514725e-02 8.024291198393503e-04
4.010123652791726e-02 4.253426427956261e-02 8.082631112992093e-04
4.024812268770137e-02 4.250584124339198e-02 8.089597478338195e-04
4.039500879465560e-02 4.239983264626996e-02 8.049001559815812e-04
4.054189484858715e-02 4.545295216781342e-02 8.115571098423985e-04
4.068878084930326e-02 4.473243190240845e-02 8.042503815980237e-04
4.083566679661114e-02 4.474563261968229e-02 8.074014814934419e-04
4.098255269031803e-02 4.436416716880891e-02 8.078636882298984e-04
4.112943853023117e-02 4.702871554067968e-02 8.217762954252513e-04
4.127632431615776e-02 4.870811300702961e-02 8.405887224522313e-04
4.142321004790505e-02 4.913159611492385e-02 8.429258959188010e-04
4.157009572528026e-02 4.890768833567206e-02 8.502671452287508e-04
4.171698134809063e-02 4.795421536783235e-02 8.568682728542132e-04
4.186386691614337e-02 4.954249158992920e-02 8.585625552273014e-04
4.201075242924574e-02 5.137861748723889e-02 8.713469573012815e-04
4.215763788720495e-02 5.199075612204292e-02 8.647522990560475e-04
4.230452328982824e-02 5.255783719873427e-02 8.753473077625850e-04
4.245140863692285e-02 5.318645969271778e-02 8.747071058384611e-04
4.259829392829599e-02 5.316719350847812e-02 8.751197102261682e-04
4.274517916375490e-02 5.376661598268474e-02 8.746426258992103e-04
4.289206434310684e-02 5.441948436202582e-02 8.786071474214129e-04
4.303894946615900e-02 5.403028646444453e-02 8.818675206657525e-04
4.318583453271865e-02 5.644893908249465e-02 8.837298911515678e-04
4.333271954259301e-02 5.643006335310331e-02 8.909305268891858e-04
4.347960449558931e-02 5.821294697046950e-02 8.868253738507594e-04
4.362648939151479e-02 5.822203692407972e-02 8.903351219380586e-04
4.377337423017669e-02 5.916859418718954e-02 8.968822357351300e-04
4.392025901138226e-02 6.020012570140999e-02 9.021599513092802e-04
4.406714373493869e-02 6.216979733950224e-02 9.097673519714284e-04
4.421402840065326e-02 6.144725766083822e-02 9.012170509534042e-04
4.436091300833320e-02 6.287472896235036e-02 9.108959079960390e-04
4.450779755778574e-02 6.592994224963154e-02 9.152932087219910e-04
4.465468204881811e-02 6.563940394463834e-02 9.167038431454601e-04
4.480156648123757e-02 6.549406625806717e-02 9.250703651655137e-04
4.494845085485134e-02 6.506340962458278e-02 9.178457186063402e-04
4.509533516946668e-02 6.819875985283966e-02 9.336881003044017e-04
4.524221942489082e-02 6.647391393218742e-02 9.245454653232980e-04
4.538910362093100e-02 6.783762501113583e-02 9.266180148158233e-04
4.553598775739446e-02 6.939938898097696e-02 9.333526628968184e-04
4.568287183408844e-02 6.754727235515826e-02 9.218335514285626e-04
4.582975585082019e-02 7.145779058551231e-02 9.343752198380081e-04
4.597663980739693e-02 7.184838633385797e-02 9.354840575992603e-04
4.612352370362593e-02 7.303341833889532e-02 9.267471617510704e-04
4.627040753931443e-02 7.506559033544931e-02 9.360236200403523e-04
4.641729131426967e-02 7.528283487515365e-02 9.278732899920467e-04
4.656417502829888e-02 7.774954890032147e-02 9.460946657725709e-04
4.671105868120932e-02 7.715099532516688e-02 9.405341982083969e-04
4.685794227280822e-02 7.636863923054463e-02 9.385560589057716e-04
4.700482580290285e-02 7.847234017999320e-02 9.364852508274925e-04
4.715170927130044e-02 8.209972571209959e-02 9.470568607289643e-04
4.729859267780824e-02 8.263096621675878e-02 9.495214864916918e-04
4.744547602223349e-02 8.184856294902176e-02 9.511470112191636e-04
4.759235930438345e-02 8.266289229713010e-02 9.539472730982607e-04
4.773924252406536e-02 8.415988990948396e-02 9.505220966514421e-04
4.788612568108647e-02 8.503337025928626e-02 9.562271741310403e-04
4.803300877525407e-02 8.511854044811205e-02 9.558325394758747e-04
4.817989180637530e-02 8.550757947739672e-02 9.565779094423151e-04
4.832677477425752e-02 8.611309404605411e-02 9.579133879842495e-04
4.847365767870793e-02 8.774453301102045e-02 9.595042082633195e-04
4.862054051953379e-02 8.960511182241217e-02 9.657189407128025e-04
4.876742329654236e-02 9.091686288644796e-02 9.715792360173620e-04
4.891430600954088e-02 9.135657162508948e-02 9.644172872766387e-04
4.906118865833660e-02 9.186595115577084e-02 9.688331114579063e-04
4.920807124273676e-02 9.323698516205489e-02 9.710956226055169e-04
4.935495376254866e-02 9.569807700180034e-02 9.795960161966930e-04
4.950183621757952e-02 9.541192755700047e-02 9.739902373025083e-04
4.964871860763660e-02 9.536637312848868e-02 9.795315999336972e-04
4.979560093252714e-02 9.532933370034995e-02 9.718446429291215e-04
4.994248319205841e-02 9.753272419227729e-02 9.812627671789479e-04
5.008936538603768e-02 1.007842847357473e-01 9.914342623135780e-04
5.023624751427219e-02 1.013139776228764e-01 9.889912197065000e-04
5.038312957656918e-02 1.011290919497248e-01 9.970834078241958e-04
5.053001157273595e-02 1.022244024767897e-01 9.886345909985968e-04
5.067689350257971e-02 1.031450105722512e-01 9.945894522795488e-04
5.082377536590776e-02 1.058881766711063e-01 9.984132839592455e-04
5.097065716252732e-02 1.034350255836095e-01 9.877074794076275e-04
5.111753889224568e-02 1.074520655277824e-01 1.006130781612286e-03
5.126442055487009e-02 1.054899237443850e-01 9.977168003394541e-04
5.141130215020779e-02 1.073663734052939e-01 9.957026641353901e-04
5.155818367806608e-02 1.098010728557673e-01 1.010124831737224e-03
5.170506513825220e-02 1.109954745790007e-01 1.006655809394956e-03
5.185194653057341e-02 1.120798199546206e-01 1.015076606467360e-03
5.199882785483697e-02 1.108398710443729e-01 1.002989935389591e-03
5.214570911085015e-02 1.120180917648410e-01 1.009527097832529e-03
5.229259029842022e-02 1.121626397784099e-01 1.011428835336155e-03
5.243947141735442e-02 1.124314976223409e-01 1.008104689212993e-03
5.258635246746002e-02 1.129954116619204e-01 1.013564614748650e-03
5.273323344854430e-02 1.139396926073975e-01 1.009770623063228e-03
5.288011436041453e-02 1.151595475265010e-01 1.022574161346919e-03
5.302699520287798e-02 1.160972017870031e-01 1.010156428963554e-03
5.317387597574186e-02 1.169114892763834e-01 1.017800013002896e-03
5.332075667881350e-02 1.172576916595862e-01 1.017236794148452e-03
5.346763731190016e-02 1.183705664802720e-01 1.013129519452382e-03
5.361451787480907e-02 1.192271587586857e-01 1.026799942698692e-03
5.376139836734754e-02 1.178654814881887e-01 1.011005021513640e-03
5.390827878932278e-02 1.212027062404573e-01 1.017543469646552e-03
5.405515914054214e-02 1.220296285466540e-01 1.025992619140021e-03
5.420203942081284e-02 1.215695299083416e-01 1.017487599797310e-03
5.434891962994216e-02 1.202120653095532e-01 1.031343163873673e-03
5.449579976773735e-02 1.246124132279735e-01 1.012946554176650e-03
5.464267983400574e-02 1.218673944285332e-01 1.024288924296974e-03
5.478955982855453e-02 1.242948834013772e-01 1.028723129110533e-03
5.493643975119106e-02 1.229903247109983e-01 1.020248485861500e-03
5.508331960172257e-02 1.257853259411982e-01 1.028824717586022e-03
5.523019937995633e-02 1.252414361110092e-01 1.020504340349223e-03
5.537707908569962e-02 1.234466758759409e-01 1.028624942835506e-03
5.552395871875969e-02 1.258233011455049e-01 1.031053858322954e-03
5.567083827894388e-02 1.259613333134163e-01 1.023478492750274e-03
5.581771776605941e-02 1.264293213430987e-01 1.028523216390553e-03
5.596459717991355e-02 1.250945807453270e-01 1.023737413253030e-03
5.611147652031365e-02 1.262652835413255e-01 1.028088046273538e-03
5.625835578706691e-02 1.254085845447873e-01 1.030026080968994e-03
5.640523497998061e-02 1.269034629233352e-01 1.016345575539954e-03
5.655211409886209e-02 1.269293556988775e-01 1.028860866887766e-03
5.669899314351858e-02 1.274886072958879e-01 1.028978817954601e-03
5.684587211375740e-02 1.272335011978222e-01 1.020161304535284e-03
5.699275100938578e-02 1.290099999006234e-01 1.030270481752384e-03
5.713962983021098e-02 1.294812048538871e-01 1.024506045043876e-03
5.728650857604041e-02 1.300968950312218e-01 1.026526402813037e-03
5.743338724668124e-02 1.301140763925154e-01 1.025047149081941e-03
5.758026584194079e-02 1.278961156189864e-01 1.018368286924169e-03
5.772714436162631e-02 1.273544781323530e-01 1.028516360015855e-03
5.787402280554513e-02 1.278872827597004e-01 1.021680322206112e-03
5.802090117350451e-02 1.294831040866689e-01 1.028267410217900e-03
5.816777946531173e-02 1.305762451992875e-01 1.023564846693164e-03
5.831465768077408e-02 1.276201710758413e-01 1.014022394928611e-03
5.846153581969887e-02 1.289842256422075e-01 1.024109254776318e-03
5.860841388189336e-02 1.282929884557514e-01 1.018435032389792e-03
5.875529186716485e-02 1.290224805820589e-01 1.024873896463251e-03
5.890216977532061e-02 1.280908203150193e-01 1.014124702677750e-03
5.904904760616795e-02 1.271077836125659e-01 1.014441861615603e-03
5.919592535951414e-02 1.288233204016054e-01 1.013722648539294e-03
5.934280303516650e-02 1.284044289412046e-01 1.018542603269049e-03
5.948968063293228e-02 1.277996921517468e-01 1.005225047434100e-03
5.963655815261879e-02 1.286886143604191e-01 1.023833780176659e-03
5.978343559403334e-02 1.287871354002507e-01 1.037457677858392e-03
5.993031295698319e-02 1.257759157667562e-01 1.034963066962105e-03
6.007719024127564e-02 1.257136320887496e-01 1.046640273744138e-03
6.022406744671802e-02 1.269895641579309e-01 1.058744176936004e-03
6.037094457311754e-02 1.259623916087778e-01 1.068191328430800e-03
6.051782162028158e-02 1.251206279433402e-01 1.067420203590112e-03
6.066469858801743e-02 1.247627372155922e-01 1.068540001250483e-03
6.081157547613233e-02 1.234598874829225e-01 1.080242995872745e-03
6.095845228443361e-02 1.265647089051120e-01 1.087563033730870e-03
6.110532901272856e-02 1.267636823781130e-01 1.102288071874544e-03
6.125220566082447e-02 1.236441770103511e-01 1.091636944341923e-03
6.139908222852867e-02 1.235311121607893e-01 1.093847819445375e-03
6.154595871564840e-02 1.225857021834656e-01 1.106856401248388e-03
6.169283512199103e-02 1.239146401413116e-01 1.102745638748610e-03
6.183971144736379e-02 1.236056857448352e-01 1.111392113988487e-03
6.198658769157404e-02 1.228302604056920e-01 1.101826136754430e-03
6.213346385442904e-02 1.224539954692481e-01 1.122915415218688e-03
6.228033993573612e-02 1.198411552753623e-01 1.111688692699474e-03
6.242721593530259e-02 1.205400969899667e-01 1.114979710504472e-03
6.257409185293569e-02 1.218769937547952e-01 1.102319153772110e-03
