<X> <Y> <dY>
3.040664283660871e-02 1.652054524524735e-02 9.500181585753470e-04
3.055353205692574e-02 1.610309331053344e-02 9.474130404097731e-04
3.070042123713675e-02 1.670660738506093e-02 9.403276297787992e-04
3.084731037704891e-02 1.650654932633011e-02 9.314309305769993e-04
3.099419947646940e-02 1.728585015236792e-02 9.329962803200209e-04
3.114108853520547e-02 1.784670089087068e-02 9.303116717598310e-04
3.128797755306430e-02 1.873817410077350e-02 9.256304992670620e-04
3.143486652985308e-02 2.010803481178129e-02 9.105743114746821e-04
3.158175546537905e-02 1.845674011676566e-02 9.207484630905664e-04
3.172864435944940e-02 1.873104570157798e-02 9.223959572528119e-04
3.187553321187133e-02 2.066256712508151e-02 9.078298719251633e-04
3.202242202245206e-02 2.011090181433898e-02 9.035008268995921e-04
3.216931079099877e-02 1.885673387516554e-02 8.970632673107865e-04
3.231619951731869e-02 2.058283610439004e-02 9.067149643402191e-04
3.246308820121902e-02 2.064440436904356e-02 8.985567739096121e-04
3.260997684250697e-02 2.226642213694216e-02 8.906107229138663e-04
3.275686544098974e-02 2.075317902727427e-02 8.896448516867261e-04
3.290375399647455e-02 2.276223106647864e-02 8.834912145934145e-04
3.305064250876859e-02 2.186651615788543e-02 8.925402498779467e-04
3.319753097767910e-02 2.214440225655883e-02 8.800769957320148e-04
3.334441940301325e-02 2.203206800958614e-02 8.795401651907974e-04
3.349130778457828e-02 2.287964528783073e-02 8.806035271533843e-04
3.363819612218139e-02 2.315817682108949e-02 8.780907749693655e-04
3.378508441562977e-02 2.395418399571071e-02 8.706181748548116e-04
3.393197266473066e-02 2.411574253316194e-02 8.657978404774768e-04
3.407886086929125e-02 2.571476711532045e-02 8.706878446817237e-04
3.422574902911878e-02 2.516138850820975e-02 8.691301445271581e-04
3.437263714402042e-02 2.615424019798665e-02 8.658890590922955e-04
3.451952521380341e-02 2.558168638889287e-02 8.589050285531402e-04
3.466641323827495e-02 2.550312760576187e-02 8.648866837940548e-04
3.481330121724226e-02 2.651138247968031e-02 8.809718607692233e-04
3.496018915051253e-02 2.558639194753342e-02 8.929243258117110e-04
3.510707703789302e-02 2.550806242217653e-02 8.892018779938277e-04
3.525396487919091e-02 2.883968815436742e-02 8.971205809300333e-04
3.540085267421340e-02 3.040447966576765e-02 8.910318050527577e-04
3.554774042276775e-02 2.923832160782191e-02 8.861369183969458e-04
3.569462812466112e-02 2.959682577105130e-02 8.707701266565544e-04
3.584151577970077e-02 3.009448632672737e-02 8.688427493471304e-04
3.598840338769389e-02 2.938047295180578e-02 8.667851611961796e-04
3.613529094844770e-02 3.187547310107860e-02 8.627529745717263e-04
3.628217846176941e-02 3.084793806039632e-02 8.635771863471604e-04
3.642906592746626e-02 3.102763434494137e-02 8.579670807459828e-04
3.657595334534545e-02 3.082038910860384e-02 8.568022977224997e-04
3.672284071521419e-02 3.222495886750837e-02 8.577513537798741e-04
3.686972803687972e-02 3.232381784672842e-02 8.557064312789878e-04
3.701661531014922e-02 3.474769055222857e-02 8.527065467767640e-04
