#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4166200160980225
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_86
# img{1}_AzInt_Px_87
# img{2}_AzInt_Px_88
# img{3}_AzInt_Px_89
# img{4}_AzInt_Px_90
#
#####################################################################################################
q(A-1)                             I(q)Ave_99_GC1_00016AzInt_Px       Sig(q)Ave_99_GC1_00016AzInt_Px     
0.044093700704395104               996.0013860979034                  0.5961043179044264                 
0.04424215846014315                996.6937494922295                  0.5899273147408157                 
0.044390616156569654               994.6464435809464                  0.5932451321109085                 
0.044539073793475624               994.275332169419                   0.5934397124921991                 
0.04468753137066204                994.7081767443993                  0.5923512917113212                 
0.04483598888792985                994.3271511340263                  0.5931503928997726                 
0.04498444634508007                993.6069608787799                  0.5902120613098106                 
0.04513290374191368                993.605081299925                   0.5988105513287685                 
0.045281361078231656               992.791274705842                   0.5945284885091853                 
0.045429818353834944               993.1805116438393                  0.5955695706505161                 
0.0455782755685246                 992.6709649690845                  0.5991579221662873                 
0.04572673272210154                992.9658619528338                  0.59488899158942                   
0.04587518981436679                992.1081092825294                  0.6024793184936696                 
0.046023646845121315               993.2152939033491                  0.5977547790591488                 
0.04617210381416613                991.3781990863193                  0.600664254832637                  
0.04632056072130218                992.5330688755614                  0.601331858477067                  
0.04646901756633046                992.7674341002785                  0.6020406133744669                 
0.04661747434905198                992.1015952816012                  0.6060305860666395                 
0.0467659310692677                 991.2855865548069                  0.6000027293105623                 
0.046914387726778625               990.2581196139002                  0.6028802000616735                 
0.047062844321385744               991.1675767847698                  0.6034788490196621                 
0.04721130085289003                990.0470907579572                  0.5989967247775769                 
0.04735975732109248                990.305820308257                   0.601294706656268                  
0.0475082137257941                 989.2757808735727                  0.5965701167628803                 
0.047656670066795866               989.0658976735958                  0.5974441218015969                 
0.04780512634389875                989.5318034871049                  0.5991572385761864                 
0.047953582556903775               988.6652069106374                  0.5890458320921309                 
0.048102038705611916               988.3740172546986                  0.5975487127230997                 
0.048250494789824155               985.4190058023325                  0.5929335084925842                 
0.04839895080934152                986.9194325784711                  0.5940009761281644                 
0.048547406763964955               986.7360335209365                  0.5905827215164032                 
0.048695862653495486               985.8296591082639                  0.5894044118393549                 
0.0488443184777341                 985.594819797387                   0.5942202880835169                 
0.04899277423648181                986.0325234968565                  0.5912839599137293                 
0.049141229929539565               986.148849394229                   0.5907107681107002                 
0.04928968555670842                985.8762614451483                  0.5921529641968278                 
0.04943814111778932                986.6576786601887                  0.5893514585179984                 
0.049586596612583286               985.3806504110644                  0.5916986208806441                 
0.049735052040891306               985.6051948608226                  0.5899424519696095                 
0.04988350740251437                984.0329610558581                  0.5888681623262733                 
0.050031962697253504               986.0822022518644                  0.5903885342915883                 
0.05018041792490968                984.1925488281582                  0.5919539470067724                 
0.05032887308528391                982.8779664581971                  0.584941919241136                  
0.050477328178177204               983.8936643378408                  0.5879257878922595                 
0.05062578320339053                982.3134083450934                  0.5862581835630917                 
0.050774238160724905               981.4391038337099                  0.5871922015818939                 
0.05092269304998134                983.2057068727802                  0.5904380718581459                 
0.051071147870960835               981.3077821640367                  0.5803820986936027                 
0.05121960262346438                981.6230195737123                  0.5884497706096439                 
0.05136805730729297                981.8681546157917                  0.5846428303185333                 
0.05151651192224765                980.6383484859343                  0.5854616315507088                 
0.05166496646812937                980.5853622997216                  0.5848526366027919                 
0.051813420944739175               980.9475661920951                  0.5840738644849375                 
0.051961875351878045               978.9073999024837                  0.5846484229098353                 
0.052110329689347014               981.0620200445726                  0.5849952310025656                 
0.05225878395694704                980.25236404661                    0.5812316426477623                 
0.052407238154479174               978.9724330214212                  0.5826043029032376                 
0.052555692281744414               979.3461344089261                  0.5803823932669057                 
0.05270414633854377                978.931500227691                   0.5873432873106804                 
0.05285260032467823                978.600050175615                   0.5792941491358239                 
0.05300105423994882                978.2206752106761                  0.5803393308298544                 
0.05314950808415653                976.5710255755306                  0.5786937008914196                 
0.05329796185710238                979.0213491856205                  0.5791311150632744                 
0.05344641555858739                978.8106868791301                  0.5831449174113973                 
0.05359486918841256                976.8958087246513                  0.5773548927224709                 
0.05374332274637893                977.4503402239203                  0.5821529695038946                 
0.05389177623228745                977.0743806284075                  0.5797105965308776                 
0.0540402296459392                 975.9777391366442                  0.5765126411092173                 
0.05418868298713515                976.739663632038                   0.5784568493270573                 
0.054337136255676335               976.3450372605239                  0.5766214702314258                 
0.05448558945136375                975.8619573095127                  0.5764790485716551                 
0.05463404257399843                976.6290484862005                  0.5801591586084239                 
0.05478249562338136                975.6186359732131                  0.5741406665925204                 
0.05493094859931359                975.358755876396                   0.5749110131364108                 
0.05507940150159613                974.3105672087953                  0.5731935434284633                 
0.05522785433002999                974.7216346063018                  0.5752904965475517                 
0.05537630708441619                973.7835007557776                  0.5747300936278688                 
0.055524759764555724               973.0091069199494                  0.5733732736384132                 
0.05567321237024965                973.7281625710255                  0.5744312652855852                 
0.05582166490129895                973.0786705427723                  0.5717133369086355                 
0.05597011735750466                972.7281117870104                  0.5721689134657357                 
0.05611856973866784                971.7614300902445                  0.5710484365577478                 
0.05626702204458946                972.9366197594254                  0.5739162770129214                 
0.05641547427507055                973.4139089816277                  0.5732123662758044                 
0.05656392642991215                972.0297577379221                  0.5705716332023862                 
0.05671237850891525                972.6578418051207                  0.5680004525918507                 
0.05686083051188091                971.5808577871123                  0.5685081698022549                 
0.05700928243861012                972.0519094855215                  0.5719715703601127                 
0.05715773428890394                973.4761106935141                  0.5687879501751655                 
0.05730618606256337                972.2214712087714                  0.570906689415077                  
0.05745463775938945                971.9285617112733                  0.5688855879329954                 
0.05760308937918321                971.6254125433134                  0.5666092598181567                 
0.05775154092174564                972.2045508885543                  0.5692419865865175                 
0.05789999238687781                971.4534441549258                  0.5681977813684511                 
0.05804844377438073                972.4035078499086                  0.5668365576327353                 
0.058196895084055414               971.4828157123909                  0.5668404956380484                 
0.058345346315702956               972.651485270941                   0.5669094536118404                 
0.05849379746912427                972.2274554220912                  0.5667860315109865                 
0.05864224854412051                972.259502434099                   0.5643635140519034                 
0.058790699540492625               972.1984385107023                  0.5686912114985777                 
0.058939150458041684               971.7707296144256                  0.5618214400318392                 
0.05908760129656868                971.224136461347                   0.5656805456089372                 
0.059236052055874705               972.7118243241657                  0.5636914387041385                 
0.05938450273576074                971.6558291503658                  0.5631185365653419                 
0.059532953336027865               970.2552960987534                  0.5651285232151502                 
0.05968140385647707                969.969650984576                   0.5618320251414429                 
0.05982985429690943                971.3921834136875                  0.5646509329755356                 
0.059978304657125926               969.9807655379698                  0.5594612134379605                 
0.06012675493692766                969.924499621697                   0.5604966106472425                 
0.06027520513611564                969.6089224408863                  0.5679354448937368                 
0.06042365525449087                969.2389899284808                  0.5768143074793658                 
0.060572105291854465               969.488214405246                   0.583916803872992                  
0.06072055524800739                969.120213119458                   0.5868108019252134                 
0.06086900512275071                968.3229393273137                  0.5936576894951607                 
0.061017454915885505               968.5479851861649                  0.5959358194849103                 
0.06116590462721274                969.8099088504226                  0.5995249768373605                 
