#####################################################################################################
# NeXus source file: Cycling 7 MIC AM PR32 Assembly-Disassembly
# NXdata: name = img{0}_azimuthalIntegration_Px_0                  
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0564709619142507e-06
# GlobalNormalization                               0.43724957446887824
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9271159172058105
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0     Sig(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0   
0.03162305781237687                72.17033497337665                            0.4378465118007786                           
0.03177151984058834                71.46127235841765                            0.4326856007424489                           
0.031919981826197444               69.46753638845036                            0.4305710371721546                           
0.03206844376900511                67.87277495928335                            0.41928739860975855                          
0.03221690566881231                66.94084304828012                            0.4156934400432111                           
0.03236536752541998                65.91995491740626                            0.4158098146342405                           
0.032513829338629056               64.40120483288626                            0.4079622452832368                           
0.03266229110824052                64.02367029510128                            0.4100208144098998                           
0.032810752834055275               62.03186473545554                            0.3970369691570562                           
0.03295921451587431                61.23813271894634                            0.39581028933100876                          
0.03310767615349856                57.83269948318637                            0.3868170027501772                           
0.03325613774672897                57.185747635636204                           0.3805792176527047                           
0.033404599295366495               55.19278374389242                            0.37409595333749657                          
0.03355306079921208                53.45121075803359                            0.367130399799754                            
0.03370152225806669                53.331565137043754                           0.3729388893066769                           
0.033849983671731254               50.211333383837484                           0.36394580838894575                          
0.03399844504000674                49.79463610570306                            0.3651807096886908                           
0.034146906362694095               48.390602738920585                           0.36233667922174695                          
0.03429536763959428                46.756076348483276                           0.3598111908564948                           
0.03444382887050824                44.87918686439313                            0.3501914282022505                           
0.03459229005523692                43.38408022804115                            0.33888642076202125                          
0.03474075119358127                42.015715666317845                           0.33045359291801885                          
0.034889212285342266               40.68111529949669                            0.3238773954479988                           
0.03503767333032085                38.67060832058783                            0.31524021328344826                          
0.03518613432831797                37.83222721174359                            0.3107585995798115                           
0.03533459527913459                35.76964658094397                            0.3003308734098655                           
0.035483056182571665               34.78994322207767                            0.2973390817559528                           
0.03563151703843015                33.25978153729705                            0.28833385117448024                          
0.03577997784651099                32.0425109242671                             0.28316315960515986                          
0.035928438606615154               30.29227000219694                            0.2738272057486362                           
0.0360768993185436                 29.083619617405034                           0.2674419428581751                           
0.03622535998209726                27.336593345223427                           0.26040756408045995                          
0.03637382059707712                26.598752519864384                           0.25480491048517706                          
0.036522281163284126               25.12415096966902                            0.24870521382808597                          
0.03667074168051924                24.146403569457505                           0.2412349712258994                           
0.03681920214858341                22.919591170395734                           0.2347796313140615                           
0.03696766256727761                21.744958351820106                           0.23001846516806282                          
0.0371161229364028                 20.448560891623387                           0.22072076505631558                          
0.0372645832557599                 19.928140390735                              0.219268754856401                            
0.037413043525149924               18.470567887048883                           0.21087541543031865                          
0.03756150374437381                17.36778346407707                            0.2021560732809611                           
0.037709963913232517               16.50255937372667                            0.1976673385787336                           
0.037858424031527                  15.863062820244947                           0.19241034094479414                          
0.03800688409905824                14.954857813505695                           0.18895414084032242                          
0.03815534411562716                13.955858721670003                           0.1802895945242739                           
0.03830380408103477                13.520326631567182                           0.17745411374437092                          
0.03845226399508201                12.526031311262138                           0.1704576956373196                           
0.03860072385756984                11.79245791241099                            0.1647241973523102                           
0.03874918366829922                11.50294660882936                            0.1631828844904318                           
0.03889764342707114                10.516401577832621                           0.1547031573701393                           
0.03904610313368653                9.997786256355003                            0.15106602175443873                          
0.03919456278794636                9.455121208510226                            0.14596521147786498                          
0.03934302238965163                9.166553799406488                            0.14315751904076063                          
0.039491481938603266               8.548318573000799                            0.13838101628136162                          
0.03963994143460225                8.148591968745706                            0.1341252513870279                           
0.03978840087744954                7.90113352004422                             0.13220067597951937                          
0.039936860266946116               7.376682669631998                            0.1279856526149343                           
0.04008531960289294                6.923452325160482                            0.12375151865821318                          
0.040233778885090964               6.817620922766849                            0.12232976008200917                          
0.040382238113341185               6.536948538265119                            0.11893226870311552                          
0.040530697287444545               6.452474692422765                            0.11912317360428089                          
0.04067915640720204                5.9330509621356775                           0.11411823758367567                          
0.0408276154724146                 5.965978701171884                            0.11443449894374069                          
0.04097607448288322                5.855178566484237                            0.11293420842934461                          
0.04112453343840888                5.670119879621361                            0.11102951620994726                          
0.04127299233879253                5.71038003402429                             0.11115917554940191                          
0.04142145118383515                5.585879591686538                            0.10952705081738312                          
0.041569909973337704               5.426922096641039                            0.10836519610501473                          
0.04171836870710118                5.509150951834822                            0.10918311299930668                          
0.04186682738492653                5.436085873546339                            0.10794727511740214                          
0.042015286006614735               5.5545973108938185                           0.10927135409577605                          
0.04216374457196678                5.486705854317486                            0.10789403070009115                          
0.04231220308078361                5.60764537859449                             0.10907669236496133                          
0.04246066153286622                5.772433464813927                            0.10995610039980488                          
0.04260911992801558                5.7998928545885144                           0.11108541577635216                          
0.04275757826603267                6.175846926859406                            0.11468259836128639                          
0.042906036546718464               6.074473677911155                            0.11508483475291634                          
0.04305449476987392                6.46410252656357                             0.11980836277332411                          
0.04320295293530004                6.366030305054563                            0.11947746665669365                          
0.04335141104279778                6.575115837577019                            0.12324972546407491                          
0.04349986909216812                6.7818636850658285                           0.12429671155531342                          
0.043648327083212056               6.8009813521215845                           0.12592250931306462                          
0.04379678501573054                7.025477102620498                            0.12824570370831828                          
0.04394524288952457                7.624776941477085                            0.13258977868803948                          
0.044093700704395104               7.662725035724547                            0.13476601593644646                          
0.04424215846014314                7.763970544067469                            0.1342010836997705                           
0.04439061615656966                8.246165708954141                            0.13922661537026756                          
0.044539073793475624               8.341718317502396                            0.14010298900632476                          
0.04468753137066204                8.213797352344404                            0.13873945135558202                          
0.044835988887929855               8.584676655364031                            0.142055665004215                            
0.04498444634508008                8.664384172396606                            0.1420581747853814                           
0.04513290374191368                9.057744433250116                            0.14736321435474956                          
0.04528136107823164                8.917058102299375                            0.14522818887338557                          
0.045429818353834944               9.075307790493646                            0.14673902982429857                          
0.04557827556852459                9.641384587190483                            0.15219655668235132                          
0.045726732722101544               9.608206990921735                            0.15082951314508497                          
0.04587518981436679                9.756530769544934                            0.15399504053859195                          
0.046023646845121315               10.126385124321494                           0.1555697695400107                           
0.04617210381416612                10.234468350052001                           0.15730450232357526                          
0.046320560721302174               10.23804315753112                            0.15741523869948407                          
0.04646901756633046                10.60175474965748                            0.16035678860090993                          
0.046617474349051974               10.302349879932713                           0.1591772930124713                           
0.046765931069267706               10.678547887854787                           0.16051162621253254                          
0.046914387726778625               10.875303672013489                           0.16284482555619711                          
0.047062844321385744               10.860065207489168                           0.1628175554867233                           
0.047211300852890034               11.065378637548449                           0.1632210883160828                           
0.04735975732109249                11.273649762848557                           0.16536038654636745                          
0.0475082137257941                 11.472013768273483                           0.1655842559314947                           
0.047656670066795866               11.177238120965397                           0.163699882878361                            
0.04780512634389875                11.250595056552266                           0.16466832567957984                          
0.047953582556903775               11.247329039948678                           0.16193687382893296                          
0.048102038705611916               11.224986549749305                           0.16413535708748897                          
0.04825049478982417                11.606850821362446                           0.16586293673324679                          
0.04839895080934152                11.229567899786183                           0.16331433676256712                          
0.048547406763964955               11.530141935222296                           0.1645484923148492                           
0.048695862653495486               11.501767196009599                           0.16409342917097522                          
0.0488443184777341                 11.364821418609784                           0.1644659234437887                           
0.04899277423648181                11.577563606596806                           0.1651411918268881                           
0.049141229929539565               11.194113108356742                           0.16221648823588367                          
0.049289685556708415               11.218860565388864                           0.16281461824028276                          
0.04943814111778932                10.975526306129362                           0.16021385778118744                          
0.049586596612583286               10.942928579943734                           0.16071701258189972                          
0.049735052040891306               11.135988922864309                           0.1616289584858645                           
0.04988350740251437                10.698824685807194                           0.15826248151153074                          
0.050031962697253504               10.548616089447632                           0.15738944826268722                          
