#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3988909721374512
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_84
# img{1}_AzInt_Px_85
# img{2}_AzInt_Px_86
# img{3}_AzInt_Px_87
# img{4}_AzInt_Px_88
#
#####################################################################################################
q(A-1)                             I(q)Ave_117_water0p05_00011AzInt_Px          Sig(q)Ave_117_water0p05_00011AzInt_Px        
0.015143554471985694               2.8725669464250956                           0.03512021825685555                          
0.015292019991680388               2.702695802062                               0.03390310675221346                          
0.01544048549086928                2.7232190586555176                           0.034058877809488866                         
0.01558895096935328                2.577569456295959                            0.0327219811864667                           
0.015737416426933316               2.619943135510724                            0.03298986649049177                          
0.01588588186341031                2.460786106371099                            0.0317026411268395                           
0.01603434727858518                2.433854724278978                            0.03126758075307253                          
0.016182812672258837               2.4587440718162963                           0.031811256543509116                         
0.016331278044232227               2.407820534845583                            0.030869501422386682                         
0.016479743394306245               2.401125895127568                            0.03078114333723886                          
0.016628208722281823               2.2987157368890543                           0.0299852399966614                           
0.016776674027959876               2.274487831945623                            0.029654069264286008                         
0.01692513931114134                2.2371481930188692                           0.02943107270416146                          
0.017073604571627127               2.190984822370601                            0.02863360467859259                          
0.01722206980921815                2.1681964104602565                           0.02895307694805311                          
0.017370535023715356               2.1067627988297684                           0.027941551046636794                         
0.01751900021491964                2.124010957896877                            0.027920945281444426                         
0.01766746538263194                2.0861284997232157                           0.027862149281532134                         
0.017815930526653173               2.004982157903524                            0.026925256082050087                         
0.017964395646784263               1.9698421460905813                           0.026888447857870847                         
0.018112860742826132               1.9400335148642565                           0.026361493582796148                         
0.018261325814579715               1.9556392311141046                           0.026326795416328107                         
0.01840979086184591                1.9545684131774936                           0.026319535732342025                         
0.018558255884425664               1.9123720974767626                           0.025779396639716484                         
0.018706720882119894               1.8776420731095442                           0.02566100916752221                          
0.018855185854729513               1.8509423043628808                           0.02568030707375717                          
