#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_28                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3776028731281363e-06
# GlobalNormalization                               32.008203561521334
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3606491088867188
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)8SN_00197{00000}_AzInt_Px_28   Sig(q)8SN_00197{00000}_AzInt_Px_28 
0.004459172198106161               137.33358151038937                 0.15748342320430217                
0.0046078112084119915              135.78747481164575                 0.15309468212488753                
0.004756450212524608               134.40351090183617                 0.1518934903527728                 
0.0049050892102442305              132.59837155294974                 0.14285341864850698                
0.005053728201371077               131.39760322402904                 0.14622198731681607                
0.00520236718570537                129.899034932099                   0.13835810973191887                
0.005351006163047325               128.76713866167879                 0.13840840926071188                
0.005499645133197165               126.91157119363429                 0.13486274025691988                
0.005648284095955107               126.06022557283355                 0.13142901323792586                
0.005796923051121373               124.41747469821117                 0.13322578241383154                
0.005945561998496182               123.10596572413901                 0.12453269032554129                
0.006094200937879753               121.89482739247762                 0.12467497019954259                
0.006242839869072308               120.55873239439018                 0.12348680463938841                
0.006391478791874063               119.27145639030007                 0.12160115510335841                
0.006540117706085243               117.8659824519837                  0.11923783576818468                
0.006688756611506066               116.72809978933304                 0.11412438127668455                
0.006837395507936751               115.14428474058901                 0.11651129188002336                
0.006986034395177519               113.90291341863238                 0.1119381244535807                 
0.007134673273028592               112.82085116110356                 0.11101494995761947                
0.007283312141290187               111.37299808089844                 0.1093486127814881                 
0.007431950999762529               110.0280036687715                  0.10598898658176661                
0.007580589848245835               108.63885654340903                 0.10744563667234018                
0.007729228686540326               107.54911055812187                 0.10231063291036036                
0.007877867514446222               106.18210488988638                 0.10245944998868806                
0.008026506331763748               104.73856852821095                 0.10018770635323562                
0.00817514513829312                103.42183964814623                 0.09835644752349955                
0.008323783933834563               102.17071722602815                 0.09956466691890647                
0.008472422718188292               101.14659257396589                 0.09448089082056732                
0.008621061491154536               99.81455610834757                  0.09412296779976811                
0.00876970025253351                98.43390322213271                  0.0929431487372892                 
0.00891833900212544                97.27940802634065                  0.09213804573195898                
0.009066977739730543               95.81173730544472                  0.09043548846812223                
0.009215616465149042               94.71587231237662                  0.08778410128345271                
0.00936425517818116                93.27613148164889                  0.08886734430273562                
0.009512893878627117               92.16724732782936                  0.08581635745631738                
0.009661532566287137               90.93679631135373                  0.08502442855047564                
0.009810171240961438               89.75448730431691                  0.08414933527257258                
0.009958809902450245               88.34680065101392                  0.08126012681945961                
0.010107448550553781               87.25474416162649                  0.08371243478357084                
0.010256087185072265               86.0162209072504                   0.0788712242059117                 
0.01040472580580592                84.89951101763533                  0.07965898287189332                
0.010553364412554972               83.64600436934575                  0.07715439509944282                
0.010702003005119639               82.34756526002674                  0.07664056271400654                
0.010850641583300147               81.17210453497557                  0.07688562403263124                
0.010999280146896714               79.98742527446284                  0.07402848348472507                
0.011147918695709568               78.78364314433045                  0.07379369497953078                
0.011296557229538928               77.48294648398758                  0.07199711549856108                
0.011445195748185017               76.35925028085062                  0.07154979156918832                
0.011593834251448063               75.28099117635522                  0.07089086430777966                
0.011742472739128288               74.14701223332197                  0.06868733175151288                
0.01189111121102591                72.99957103225813                  0.06936518969651909                
0.012039749666941157               71.83270172771668                  0.06733318027880306                
0.012188388106674252               70.71954891352246                  0.06614464805817008                
0.012337026530025419               69.6741147652216                   0.06584981534341403                
0.012485664936794882               68.43492360667908                  0.06437018618969427                
0.012634303326782862               67.56548021162205                  0.06465282416118057                
0.012782941699789586               66.37798388212549                  0.062434839756198596               
0.012931580055615283               65.26692513489164                  0.062321478396706244               
0.013080218394060168               64.29359688168454                  0.06070947355838184                
0.01322885671492447                63.25856987175075                  0.06060932367723713                
0.013377495018008414               62.16056313200238                  0.059803758794746795               
0.013526133303112226               61.162526027376906                 0.05836227830779297                
0.013674771570036126               60.08460600777473                  0.05789733744426465                
0.013823409818580348               59.0553444610759                   0.056744441414066295               
0.013972048048545106               58.06706880790173                  0.05686625003747725                
0.014120686259730635               57.16056329925734                  0.05520400007965122                
0.014269324451937156               56.22388635274969                  0.054288575243806154               
0.014417962624964894               55.22669648511327                  0.054448287015209665               
0.014566600778614077               54.29019524626904                  0.05316873101602736                
0.014715238912684931               53.33295790128429                  0.052874462111723336               
0.01486387702697768                52.35298190011541                  0.05148721785618116                
0.015012515121292555               51.40040384926                     0.05072970133202424                
0.015161153195429777               50.58692107565498                  0.05081767445332768                
0.015309791249189571               49.6901475068404                   0.0493670118943607                 
0.015458429282372172               48.79701337483658                  0.04938875363783856                
0.015607067294777802               47.93506949473786                  0.047780012163877845               
0.015755705286206685               47.063457152087565                 0.04774562599629012                
0.015904343256459057               46.1082665016361                   0.04729530615938562                
0.01605298120533514                45.33320677575664                  0.04590872203214375                
0.016201619132635157               44.40918483529291                  0.04588443147170275                
0.01635025703815934                43.653094400484804                 0.04458791490454673                
0.016498894921707925               42.86763227818615                  0.044877191780160815               
0.016647532783081127               42.049190781480114                 0.04372927158785166                
0.016796170622079182               41.346755605177954                 0.042896711176326846               
0.016944808438502313               40.43946986171305                  0.042790765906357914               
