#DOI-https://pubs.acs.org/doi/10.1021/acs.nanolett.4c04923.Solvent file for truncated tetrahedron ,solvent was 2.5 milimolar CTSE.It was measured in october 2023 at SWING beam line at SOLEIL cynclotron. 
#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.2897300720214844
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_263
# img{1}_AzInt_Px_264
# img{2}_AzInt_Px_265
# img{3}_AzInt_Px_266
# img{4}_AzInt_Px_267
#
#####################################################################################################
q(A-1)                             I(q)Ave_363_CTAC_2p5_00021AzInt_Px           Sig(q)Ave_363_CTAC_2p5_00021AzInt_Px         
0.0481798918063753                 2.0970450538796155                           0.027464619813107067                         
0.048326774774257515               2.059247235780915                            0.02731616784498856                          
0.048473657678707927               2.0324719733587657                           0.027123753925306703                         
0.04862054051953379                2.0335284907993714                           0.027145105900370458                         
0.048767423296542364               2.04218521101391                             0.027231563587940894                         
0.04891430600954088                2.024202216663692                            0.026927209392345542                         
0.0490611886583366                 2.052169585480135                            0.027112773451215783                         
0.04920807124273676                2.005574786255532                            0.026887189530748323                         
0.049354953762548656               1.9925778861504078                           0.026870364172600976                         
0.04950183621757952                2.0107368031093764                           0.02680983069282719                          
0.049648718607636595               2.051098429163954                            0.027119932089967696                         
0.04979560093252714                2.0069705267188267                           0.02674297876697192                          
0.04994248319205841                2.006249581595874                            0.02682162106040694                          
0.05008936538603768                2.0387029896070072                           0.026967826994753502                         
0.05023624751427219                2.009538913273714                            0.02674635195628919                          
0.05038312957656918                2.0180643569472516                           0.027013391317188808                         
0.05053001157273595                2.0255756424436773                           0.026728781740715395                         
0.050676893502579715               2.0231540063676094                           0.02680909710465984                          
0.05082377536590776                1.9728869408872605                           0.026501414061085183                         
0.05097065716252732                1.9868640641166917                           0.026458621690195923                         
0.051117538892245684               1.9638367662907548                           0.026550465321184484                         
0.05126442055487009                2.018477777222007                            0.026695618143904865                         
0.05141130215020779                1.980654371536905                            0.0263502402994606                           
0.05155818367806608                2.0002103129730586                           0.02662926799228102                          
0.0517050651382522                 1.9729622208802735                           0.026338967115770478                         
0.051851946530573415               1.9483371113342123                           0.02637709912087448                          
0.05199882785483697                1.9817422106707903                           0.0262903673243483                           
0.05214570911085015                1.9836812259209649                           0.02638350565384781                          
0.05229259029842022                1.9937998744286833                           0.02646430399456005                          
0.052439471417354416               1.9784060373587473                           0.026294744713340958                         
0.052586352467460025               1.9813304677446453                           0.026408358151868476                         
0.0527332334485443                 1.9894560960444996                           0.02627504687461322                          
0.05288011436041453                1.9801116920085007                           0.02648165074254666                          
0.05302699520287798                1.9636944194815058                           0.026025760165561906                         
0.053173875975741865               1.9668754248230045                           0.026178513960255684                         
0.053320756678813495               1.9565223516349868                           0.02609625178283337                          
0.053467637311900164               1.9246033505284554                           0.025778512925553332                         
0.05361451787480907                1.9677666686109476                           0.02625089972106683                          
0.053761398367347536               1.9009497773396853                           0.02565807904732803                          
0.053908278789322785               1.9276563890265996                           0.025708948340301675                         
0.05405515914054214                1.9011761659946902                           0.025750423649112498                         
0.05420203942081284                1.921946951978629                            0.025657915416540295                         
0.05434891962994216                1.94871708066681                             0.026216985826375393                         
0.054495799767737364               1.8775318149569433                           0.025148027846537403                         
0.05464267983400574                1.9422189642071621                           0.02589625936165966                          
0.05478955982855454                1.909097823710288                            0.025700255660624772                         
0.054936439751191064               1.948446831122331                            0.025744660133229826                         
0.05508331960172258                1.8786447509859225                           0.025468619780301478                         
0.05523019937995633                1.9085948373105353                           0.025429860539871736                         
0.055377079085699624               1.9541676405914927                           0.025949685791799994                         
0.055523958718759696               1.9508227667043183                           0.025837018944022305                         
0.05567083827894387                1.9471402665308335                           0.025622491270552366                         
0.055817717766059406               1.9172781696773047                           0.025588747692746543                         
0.055964597179913554               1.9420718105061332                           0.025664908581313307                         
0.05611147652031364                1.9337249161498922                           0.025660130886201015                         
0.05625835578706691                1.9515320221356904                           0.025841879865720414                         
0.056405234979980616               1.9075242899864258                           0.025212758934461323                         
0.05655211409886209                1.9395345842492162                           0.025660524145513276                         
0.05669899314351858                1.9193886790715595                           0.02553969428071432                          
0.056845872113757405               1.8965429862069096                           0.025237940204396507                         
0.05699275100938577                1.9229274583730693                           0.02548769517613663                          
