<X> <Y> <dY>
4.290603654671846e-02 1.378910817845410e+00 8.617203921756330e-03
4.305449476987392e-02 1.471486455096163e+00 8.966687608346829e-03
4.320295293530004e-02 1.578620606071550e+00 9.316784893273920e-03
4.335141104279778e-02 1.648039306740673e+00 9.659191915607076e-03
4.349986909216812e-02 1.746589711150229e+00 9.848072687745034e-03
4.364832708321206e-02 1.847525768036860e+00 1.023144387956416e-02
4.379678501573054e-02 1.949099724430386e+00 1.053078251683614e-02
4.394524288952457e-02 1.990484319071548e+00 1.055711399763018e-02
4.409370070439510e-02 2.073256052120503e+00 1.091978913179236e-02
4.424215846014314e-02 2.151184967420953e+00 1.097767671596333e-02
4.439061615656966e-02 2.234472424287604e+00 1.125938737526490e-02
4.453907379347562e-02 2.268034900006194e+00 1.134896815951393e-02
4.468753137066204e-02 2.335035880931087e+00 1.149305842682181e-02
4.483598888792985e-02 2.348078533288659e+00 1.152873934392222e-02
4.498444634508008e-02 2.385053934663734e+00 1.157899533493379e-02
4.513290374191368e-02 2.441888707959341e+00 1.187723990427563e-02
4.528136107823164e-02 2.446818990713414e+00 1.180432200594303e-02
4.542981835383494e-02 2.473793297577953e+00 1.187910840855383e-02
4.557827556852459e-02 2.494905613096383e+00 1.200930112844965e-02
4.572673272210154e-02 2.492782894739440e+00 1.192685494993121e-02
4.587518981436679e-02 2.494928861108684e+00 1.206721382035899e-02
4.602364684512131e-02 2.466261968494540e+00 1.190948078602637e-02
4.617210381416612e-02 2.459981368762638e+00 1.196683600562896e-02
4.632056072130217e-02 2.429817012571714e+00 1.190967727117401e-02
4.646901756633046e-02 2.393115434306385e+00 1.182464281432234e-02
4.661747434905197e-02 2.374721455561542e+00 1.185801790159231e-02
4.676593106926771e-02 2.322599960537290e+00 1.162536788383246e-02
4.691438772677863e-02 2.274772291226804e+00 1.157130189610886e-02
4.706284432138574e-02 2.229966177978862e+00 1.146217258908463e-02
4.721130085289003e-02 2.164404996133162e+00 1.122060066228819e-02
4.735975732109249e-02 2.093583365622136e+00 1.108167880761973e-02
4.750821372579410e-02 2.028215816687594e+00 1.083299816794427e-02
4.765667006679587e-02 1.963456573187285e+00 1.069018241037868e-02
4.780512634389875e-02 1.888329099463117e+00 1.051232208046951e-02
4.795358255690377e-02 1.802142410167109e+00 1.011469181064463e-02
4.810203870561192e-02 1.724881669269531e+00 1.005092908476889e-02
4.825049478982417e-02 1.653584667066082e+00 9.784988681249576e-03
4.839895080934152e-02 1.558199938294321e+00 9.532513963872349e-03
4.854740676396496e-02 1.490500924011784e+00 9.274522690939480e-03
4.869586265349549e-02 1.415729092693361e+00 9.046459878313257e-03
4.884431847773410e-02 1.314408571520630e+00 8.790102504291386e-03
4.899277423648181e-02 1.250216660841803e+00 8.543567269676526e-03
4.914122992953956e-02 1.157956298659166e+00 8.226493300293028e-03
4.928968555670842e-02 1.075746154734665e+00 7.981359421662729e-03
4.943814111778932e-02 1.011241272321965e+00 7.721639877245951e-03
4.958659661258329e-02 9.303123114504639e-01 7.449961296566221e-03
4.973505204089131e-02 8.472260678471785e-01 7.138980207664345e-03
4.988350740251437e-02 7.796194070152557e-01 6.853476149012798e-03
5.003196269725350e-02 7.183432111993369e-01 6.581585876854566e-03
5.018041792490967e-02 6.545687062807476e-01 6.358317350624662e-03
5.032887308528391e-02 5.957823659254690e-01 6.036977436266139e-03
5.047732817817720e-02 5.368888326778479e-01 5.799728295784450e-03
5.062578320339053e-02 4.849481001401325e-01 5.527805763504628e-03
5.077423816072490e-02 4.372079989657058e-01 5.300265689246679e-03
5.092269304998134e-02 3.874288499374215e-01 5.087914103123634e-03
5.107114787096082e-02 3.450788488957176e-01 4.746751352429507e-03
5.121960262346438e-02 3.174150870159484e-01 4.667806020122616e-03
5.136805730729297e-02 2.765892775268699e-01 4.381305895223172e-03
5.151651192224765e-02 2.614947308462678e-01 4.280033694732281e-03
5.166496646812937e-02 2.386192873107695e-01 4.158729576985346e-03
5.181342094473917e-02 2.289266475323867e-01 4.069155466839105e-03
5.196187535187805e-02 2.111575988266012e-01 3.944673251558088e-03
5.211032968934701e-02 2.026853947828950e-01 3.916028879579930e-03
5.225878395694704e-02 1.955826156014477e-01 3.855141248735925e-03
5.240723815447917e-02 1.973370878533449e-01 3.870032368523499e-03
5.255569228174441e-02 1.958267010221836e-01 3.830342953963882e-03
5.270414633854377e-02 2.021466445931141e-01 3.922310978690992e-03
5.285260032467823e-02 2.142301404683684e-01 3.952231708777722e-03
5.300105423994882e-02 2.252812442408312e-01 4.017143499563835e-03
5.314950808415651e-02 2.503134824785628e-01 4.238747361154360e-03
5.329796185710238e-02 2.690547066547526e-01 4.305881075362463e-03
5.344641555858739e-02 2.951723491658103e-01 4.497230486105927e-03
5.359486918841256e-02 3.273159578894334e-01 4.644798279734626e-03
5.374332274637892e-02 3.483261507097815e-01 4.804796060116869e-03
5.389177623228747e-02 3.742314482512648e-01 4.898579756283250e-03
5.404022964593919e-02 4.011068491942943e-01 5.033340160902460e-03
5.418868298713515e-02 4.457409815507288e-01 5.274196879882139e-03
5.433713625567634e-02 4.732590084303501e-01 5.396698239979780e-03
5.448558945136375e-02 5.004492044213251e-01 5.527071773546377e-03
5.463404257399841e-02 5.330712192446837e-01 5.735913924226853e-03
5.478249562338136e-02 5.746258942330121e-01 5.841975975455436e-03
5.493094859931359e-02 6.038242016802906e-01 5.975328890740042e-03
5.507940150159613e-02 6.464251969627824e-01 6.154591869341699e-03
5.522785433002999e-02 6.781079773892533e-01 6.317286305925331e-03
